"value","variable","issue_type","uuid"
"NA","hh_preferred_channel_of_receiving_information_other","to could be recoded","df032240-e473-4372-9a71-4454ef1c893e"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","835655ff-a8a4-4c9c-bc89-6ef2879fa6f5"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","12cb4e0c-2d42-4a0e-be51-2c6d8baac3b6"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","82fcb611-3e4f-41cf-9dcd-c741a1446337"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","993be6b1-58e3-4112-beb8-26aa3adc447a"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","ddd356d9-54cc-4acd-b18a-6a99df905b0f"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","291552e0-8829-4e4e-938b-3c061869e6a2"
"Na","adapt_to_lack_of_water_other","to could be recoded","f61629c3-1782-4737-a1e3-cdd48d89a477"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","869d6c3c-d0a5-48b9-a1e3-219a89974c54"
"UPS","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","869d6c3c-d0a5-48b9-a1e3-219a89974c54"
"She want money to send them for her children and her family","first_priority_need_other","to could be recoded","869d6c3c-d0a5-48b9-a1e3-219a89974c54"
"NA
","adapt_to_lack_of_water_other","to could be recoded","9bf7589e-0667-4070-929b-8d44b2b259e7"
"NA","adapt_to_lack_of_water_other","to could be recoded","206f4ed5-474b-4637-b507-69fde55aeac5"
"NA","adapt_to_lack_of_water_other","to could be recoded","0269ce04-b166-4bd9-a674-b72ab3e612b7"
"Moroccan","hoh_nationality_other","to could be recoded","c21fc205-ec6d-478b-be23-fc6b6df68dcd"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","c21fc205-ec6d-478b-be23-fc6b6df68dcd"
"Yemeny","hoh_nationality_other","to could be recoded","c7adf696-3fa8-46ae-bf23-b8bcf766c3d8"
"افريقيا","country_destination_12_months_other","to could be recoded","56e26fb8-afa3-4218-a05c-e57c6dbb575c"
"لا نقص","adapt_to_lack_of_water_other","to could be recoded","456e6e9c-4d17-433f-bf3b-f8ee8b1b2c41"
"Not applicalbe","adapt_to_lack_of_water_other","to could be recoded","c5351d3f-dbd0-4805-bed9-d25bc74922fc"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","23db31f3-7b94-4e70-add5-b7451980111c"
"تحويل عبر OMT","type_of_assistance_hh_prefer_to_receive_other","to could be recoded","23db31f3-7b94-4e70-add5-b7451980111c"
"تركيب الواح طاقة","main_reasons_taking_debt_other","to could be recoded","f7568bf4-551e-4678-9a6e-e9c9fdddfca8"
"الواح طاقة","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","f7568bf4-551e-4678-9a6e-e9c9fdddfca8"
"الواح طاقة","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","c74b4d5b-2609-4e79-8dd9-7cd8b0499aac"
"الواح طاقة","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","fb6c8437-d472-4998-b0bb-d23ddf7b89d4"
"No lack water","adapt_to_lack_of_water_other","to could be recoded","98b2133f-d80b-4b91-88bf-8ad0d903b47f"
"No lack water","adapt_to_lack_of_water_other","to could be recoded","bc1e700a-6804-4832-af96-8502609b7b71"
"Brazil","country_destination_3_months_other","to could be recoded","c9b350ce-540f-4505-a886-86b467d7cb91"
"No lack water","adapt_to_lack_of_water_other","to could be recoded","c9b350ce-540f-4505-a886-86b467d7cb91"
"لا نقص","adapt_to_lack_of_water_other","to could be recoded","1b46b492-cc6a-41a8-bcbf-c3ee8aa5f843"
"لا نقص","adapt_to_lack_of_water_other","to could be recoded","4b9da4fb-e259-44c6-99ff-fb0411ea6500"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","b5c5bc25-72fb-4cf6-8e8a-16ff379c318a"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","f4ab5b60-80a9-44a0-afee-7cb434e69663"
"الدين من أجل شراء مواد النظافة","issues_accessing_hygien_items_other","to could be recoded","8f94129c-696b-4a77-a2cc-fedcab9b8df4"
"Petrol station","shelter_type_hh_live_in_other","to could be recoded","983d6055-b518-4252-9beb-e91c4326637d"
"Yemeni","hoh_nationality_other","to could be recoded","3aefddd5-f613-464b-8f54-90baea8a7b6b"
"In process to proceed with tne papers","reason_some_hh_memebers_have_no_legal_residency_in_lebanon_other","to could be recoded","3aefddd5-f613-464b-8f54-90baea8a7b6b"
"Yemeni","hoh_nationality_other","to could be recoded","bafefb05-6a11-4760-8e0b-1cbcc921c124"
"National laws","employment_main_barriers_other","to could be recoded","bafefb05-6a11-4760-8e0b-1cbcc921c124"
"Save water in bottles to use when there is no water or water lacking","adapt_to_lack_of_water_other","to could be recoded","bafefb05-6a11-4760-8e0b-1cbcc921c124"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","5e04822c-5672-460a-afb0-cff6cf0603d1"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","2eb8088a-c82f-4ba9-88ff-2c66d452341d"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","fc415738-e6ef-4ba0-bb07-0f4907831756"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","af0bd06e-9fb3-4f6b-bbcc-ace1762003b2"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","df098e46-91c0-496f-a1d5-1fa51a8e95fa"
"Indian","hoh_nationality_other","to could be recoded","e8deea05-72a0-460a-8934-39e66b6412e7"
"Na","adapt_to_lack_of_water_other","to could be recoded","e8deea05-72a0-460a-8934-39e66b6412e7"
"South sudan","hoh_nationality_other","to could be recoded","1ce74323-34c4-482c-b20b-ffca01c283b8"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","4f0d88f9-2fc4-4725-866e-5dfed1b0a692"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","82cfe95d-34f6-4e90-a647-f287ae86210c"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","aa920a39-f7ef-4bac-bd80-a7c35db4a86f"
"No lack of water","adapt_to_lack_of_water_other","to could be recoded","a735bcc2-b13a-4e0b-aee4-a63c0ca8e385"
"No lack of water","adapt_to_lack_of_water_other","to could be recoded","af0302ec-c44f-49c8-857b-2e4e7688cece"
"She went to Lebanon when the family come and she go with them when they leave","main_reasons_hh_migrated_to_lebanon_other","to could be recoded","2e84305a-257f-40f3-9eea-64f1a94b58b3"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","2e84305a-257f-40f3-9eea-64f1a94b58b3"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","644ab445-2b4c-4f55-8094-d5c46e3b01ff"
"شراء  ألواح طاقة شمسية","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","69ef1d29-a461-4756-96fa-6b319e5977ac"
"هندي","hoh_nationality_other","to could be recoded","763d21c7-8cbe-4f0a-8717-ecca0c217a9c"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","763d21c7-8cbe-4f0a-8717-ecca0c217a9c"
"NA","adapt_to_lack_of_water_other","to could be recoded","58761554-a80a-4143-8e0e-4b9e46b550a1"
"NA","adapt_to_lack_of_water_other","to could be recoded","1777555f-b71a-450c-ad93-d7b8bcdac1c1"
"No lack of water","adapt_to_lack_of_water_other","to could be recoded","0d6c0bbb-d3ea-4ac9-af8e-a4c89a1428f8"
"No lack of water","adapt_to_lack_of_water_other","to could be recoded","241ba7a7-ff22-4f87-9dd6-268b1050aed3"
"Not applicalbe","adapt_to_lack_of_water_other","to could be recoded","b6fe0476-795b-4878-828b-6c74678ea661"
"اي نوع من المساعدة","type_of_assistance_hh_prefer_to_receive_other","to could be recoded","b6fe0476-795b-4878-828b-6c74678ea661"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","c319c916-bade-47bd-a943-335d70c1119b"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","e7a99480-1e9b-49c8-b74c-d9394b46e577"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","b6accfda-68d7-4304-a204-409f9c10e543"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","e7a99480-1e9b-49c8-b74c-d9394b46e577"
"Na","adapt_to_lack_of_water_other","to could be recoded","9581b81a-60b5-45b8-85d0-5378bdb44536"
"NA","hh_preferred_channel_of_receiving_information_other","to could be recoded","dcbca00b-f0ad-4926-8565-0c2b2b21406d"
"NA","adapt_to_lack_of_water_other","to could be recoded","87f6fa11-4a13-4081-9fd5-6311e16bb3d9"
"No lack water","adapt_to_lack_of_water_other","to could be recoded","73f3afc5-bb8f-4b8e-b5c3-88c2f63d9ee4"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","825c50cd-8fb3-4659-8c6b-1f50391a3cb1"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","05c4d7f7-9b03-4d17-808c-11fe9f2cf9f4"
"No lack water","adapt_to_lack_of_water_other","to could be recoded","ba19b519-9728-4443-a76b-e6ac19358312"
"Villa","shelter_type_hh_live_in_other","to could be recoded","5838b495-4965-43f2-ab13-8280446a22b1"
"Villa","shelter_type_hh_live_in_other","to could be recoded","90b67315-a44e-4682-b11b-1470d179ee14"
"No lack water","adapt_to_lack_of_water_other","to could be recoded","21d8fdd1-425c-47b3-af88-96569e9f6a84"
"No lack water","adapt_to_lack_of_water_other","to could be recoded","0ef60e94-cc8c-4a7d-84f9-88670c24d3de"
"لا يوجد نقص","adapt_to_lack_of_water_other","to could be recoded","4ababb18-fe5b-4e75-9972-029e09f43721"
"No lack water","adapt_to_lack_of_water_other","to could be recoded","67380e21-8bf3-49c3-82cb-45ee52099b4f"
"لا أثق بهم","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other","to could be recoded","0743cdc3-4907-40b0-820a-2c2964ba9b0e"
"No lack water","adapt_to_lack_of_water_other","to could be recoded","c1c13ddf-3be8-46d6-a601-1890b9ffb605"
"No lack","adapt_to_lack_of_water_other","to could be recoded","f28d4868-a400-4bd2-876c-0f034658e1d6"
"الطلب من الأصدقاء أو من صاحب العمل شراؤها له","accessing_medication_coping_mechanisms_other","to could be recoded","36a41c7b-0691-417e-bbcf-4036f123eedf"
"لا نقص","adapt_to_lack_of_water_other","to could be recoded","36a41c7b-0691-417e-bbcf-4036f123eedf"
"لا يستطيع تحمل تكلفة رسوم التجديد","reason_some_hh_memebers_have_no_legal_residency_in_lebanon_other","to could be recoded","36a41c7b-0691-417e-bbcf-4036f123eedf"
"جميع العائلات من الجنسية السورية","reason_point_not_accessible_other","to could be recoded","c07160c0-0f19-40fd-bac9-19b59802d1a8"
"Buying solar system","main_reasons_taking_debt_other","to could be recoded","25e27310-3495-49fb-b3ff-d833428fc8d9"
"NA","adapt_to_lack_of_water_other","to could be recoded","c728bda0-640c-45dd-bc0f-9b560214f02b"
"NA","adapt_to_lack_of_water_other","to could be recoded","649473f9-5447-420b-9578-0f669f97c48e"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","9ebff047-027b-4a47-ba2e-9db42926484b"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","8ebed0a0-98f5-4589-becc-1aa24e29a2e5"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","e5592542-6f37-466f-bab5-32e575c18b91"
"They judge people depending  on where they live. for example, if they live in a big home then they don't need any help and they conclude that this family have money and no need to help them,and if they live in a small and old home then they analyse that this home is poor and need money ..and she said that this is wrong since we can't depends on the appearance  of anyone.","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other","to could be recoded","e5592542-6f37-466f-bab5-32e575c18b91"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","28d6fe62-6407-4868-b38e-7b858fb30990"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","780275da-18c3-4c3d-8cb9-189f0b39f348"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","2b388640-d16f-4ae8-9953-ae8cfa45aedf"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","3c718753-fd7b-401c-9728-c7f84587c58c"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","08a6b605-089c-418b-8728-f81577ebf67b"
"South sudan","hoh_nationality_other","to could be recoded","7100929f-484f-459a-8122-7ee0b781d880"
"South sudan","hoh_nationality_other","to could be recoded","f9b38797-ecdf-4b26-bd5f-e183140280b4"
"Australia","country_destination_12_months_other","to could be recoded","f9b38797-ecdf-4b26-bd5f-e183140280b4"
"Na","adapt_to_lack_of_water_other","to could be recoded","f9b38797-ecdf-4b26-bd5f-e183140280b4"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","00fc2c74-df70-410a-91cd-2233e0908740"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","c70a4f9b-73d5-4739-8c37-2ded9ed51c74"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","1d65d59e-589e-4deb-b6fd-c407327d1e53"
"No lack of water","adapt_to_lack_of_water_other","to could be recoded","1ad32c40-c22b-4a7a-afb4-746752d3aa86"
"He came to visit his friend in work(brother of the wife). Then they married and he stayed and work.","main_reasons_hh_migrated_to_lebanon_other","to could be recoded","c71f41d8-6d50-4dac-a9e5-6f02eeb647b5"
"Employer (Kafil)","main_sources_of_income_other","to could be recoded","96061fca-3fbf-4d14-9f49-e9cbdfd3d303"
"They don't come to the region","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other","to could be recoded","739f3666-d282-4295-bcfa-8ff524cd61d6"
"Can't find medecine in pharmacies","main_reason_trouble_meeting_essential_needs_other","to could be recoded","8eaa3194-a446-48db-a2e8-9b1e2042d46f"
"Case management","third_priority_need_other","to could be recoded","0130ee0d-50c1-4f1c-844a-75db74d97cb8"
"Economic reasons","main_reason_child_drop_out_other","to could be recoded","c44962d3-ab1c-4795-a2e9-7ba504e350d2"
"Armed clash","main_safety_security_concerns_for_women_other","to could be recoded","c44962d3-ab1c-4795-a2e9-7ba504e350d2"
"Armed clash","main_safety_security_concerns_for_men_other","to could be recoded","c44962d3-ab1c-4795-a2e9-7ba504e350d2"
"Armed clash","main_safety_security_concerns_for_girls_less_than_18_other","to could be recoded","c44962d3-ab1c-4795-a2e9-7ba504e350d2"
"Armed clash","main_safety_security_concerns_for_boys_less_than_18_other","to could be recoded","c44962d3-ab1c-4795-a2e9-7ba504e350d2"
"Rehabilitation","first_need_preferred_modality_to_get_assistance_other","to could be recoded","c44962d3-ab1c-4795-a2e9-7ba504e350d2"
"From community","hh_preferred_channel_of_receiving_information_other","to could be recoded","c44962d3-ab1c-4795-a2e9-7ba504e350d2"
"Ivorian","hoh_nationality_other","to could be recoded","a95a132e-5966-492e-93e3-9b6a273f7584"
"There's a well near the house for use.","adapt_to_lack_of_water_other","to could be recoded","a95a132e-5966-492e-93e3-9b6a273f7584"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","f794d3ba-24b0-4438-8502-52b93455882e"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","7a32f667-5d67-496b-80b6-a3e2b03901fa"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","2e064434-6895-4c91-ab87-880b4003abaa"
"لا نقص","adapt_to_lack_of_water_other","to could be recoded","7eff16b8-d934-4e43-8e1d-662663b0a097"
"لا نقص","adapt_to_lack_of_water_other","to could be recoded","e20fc308-9e72-49fc-b391-a49bfc408ed1"
"They don't help","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other","to could be recoded","46ad9457-ddd4-484c-a7c6-420646a63d08"
"They are liars and they choose whoever they want","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other","to could be recoded","bb1ba51a-f9fa-4f11-b3fd-c4908db27a6b"
"No lack of water","adapt_to_lack_of_water_other","to could be recoded","58217e57-3022-433a-bb30-5b05d92174f1"
"Not applicable","adapt_to_lack_of_water_other","to could be recoded","06d4411c-ca78-4f24-9d81-bd3f97b300a3"
"Bought battery lamp","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","cd8dd742-7b4b-4cee-8403-92f5d3a9b14b"
"No lack","adapt_to_lack_of_water_other","to could be recoded","cfc50fef-f31d-48e9-bd64-279f06f5aa87"
"No lack","adapt_to_lack_of_water_other","to could be recoded","80a926ff-3390-4045-b5fc-4952a13a4282"
"They give specific people they know","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other","to could be recoded","fe1787a7-7d70-4c2f-940b-9e6b36234824"
"Part of the inheritance","occupancy_arrangement_in_current_dwelling_other","to could be recoded","9439e399-345e-423a-8f8e-0f4962617139"
"They give specific people they know","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other","to could be recoded","9439e399-345e-423a-8f8e-0f4962617139"
