uuid,old_value,question,issue,check_id,check_binding,enumerator_num,date_assessment,change_type,new_value
eb3b9935-fa0b-4d54-8058-3b629f1421ad,150000,tot_expenses,primary_livelihood is employment but expenses less than 200000,check_exp,check_exp ~/~ eb3b9935-fa0b-4d54-8058-3b629f1421ad,16,44385,no_action,NA
eb3b9935-fa0b-4d54-8058-3b629f1421ad,TRUE,primary_livelihood.employment,primary_livelihood is employment but expenses less than 200000,check_exp,check_exp ~/~ eb3b9935-fa0b-4d54-8058-3b629f1421ad,16,44385,change_response,FALSE
eba1acee-458d-4dca-aa1d-ddf57d75c477,0.344594594594595,percentage_missing,Percentages of missing values from this survey is different from others,NA,percentage_missing ~/~ eba1acee-458d-4dca-aa1d-ddf57d75c477,4,44384,no_action,NA
eba1acee-458d-4dca-aa1d-ddf57d75c477,المنطقه مكان مرتفع لا يصل الماء بسهوله,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ eba1acee-458d-4dca-aa1d-ddf57d75c477,4,44384,no_action,NA
ebd762d4-fc80-4db0-a3bf-5afc1b6aece3,ليس هناك اي مقترح ولا خطة للتطوير المياه في تلعفر حيث ان الدائرة باقية على نفس الوضع القديم مع وجود الامكانيات لدى دائرة مياه تلعفر,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ ebd762d4-fc80-4db0-a3bf-5afc1b6aece3,14,44383,no_action,NA
ebd762d4-fc80-4db0-a3bf-5afc1b6aece3,هذه المنطقة تعتمد على شبكات المياه القديمة وهنالك بعض المناطق تعمد على الشبكة الجديدة فيتوفر الماء فيها بصورة افضل من هذه المنطقة,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ ebd762d4-fc80-4db0-a3bf-5afc1b6aece3,14,44383,no_action,NA
ecc3be62-ecec-47a6-a21a-d443e2446e04,كمية الماء قليلة بلمشروع لاتكفي لكامل القضاء,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ ecc3be62-ecec-47a6-a21a-d443e2446e04,9,44387,no_action,NA
ed0d6e7a-c0ea-4b79-94a4-1069b48d0a14,"سوء التوزيع 
منطقه شعبيه ولا توجد واسطه 
الماء ضعيف",water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ ed0d6e7a-c0ea-4b79-94a4-1069b48d0a14,5,44388,no_action,NA
ed0d6e7a-c0ea-4b79-94a4-1069b48d0a14,0.344594594594595,percentage_missing,Percentages of missing values from this survey is different from others,NA,percentage_missing ~/~ ed0d6e7a-c0ea-4b79-94a4-1069b48d0a14,5,44388,no_action,NA
ed6ffe2b-805d-4041-8bc2-83cb4185fd8a,بسبب توزيع المياه وتوزيع غير عادل بين بقيه الاحياء,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ ed6ffe2b-805d-4041-8bc2-83cb4185fd8a,7,44386,no_action,NA
ed819761-bae0-4459-a0e3-e2725cbdf97b,قلة الدعم المادي من الدولة لدائرة مياه تلعفر,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ ed819761-bae0-4459-a0e3-e2725cbdf97b,9,44390,no_action,NA
ed819761-bae0-4459-a0e3-e2725cbdf97b,ضغط الماء اقل من المناطق القريبة على المشروع ويتم توفير المياه في تلك المناطق لايام اكثر,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ ed819761-bae0-4459-a0e3-e2725cbdf97b,9,44390,no_action,NA
eec1f630-15d5-475e-a344-32bba74b32ea,"ضعف ضغط الماء بشكل كبير 
قله ايام تزويد الماء",water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ eec1f630-15d5-475e-a344-32bba74b32ea,4,44388,no_action,NA
eec1f630-15d5-475e-a344-32bba74b32ea,120000,tot_expenses,primary_livelihood is employment but expenses less than 200000,check_exp,check_exp ~/~ eec1f630-15d5-475e-a344-32bba74b32ea,4,44388,no_action,NA
eec1f630-15d5-475e-a344-32bba74b32ea,TRUE,primary_livelihood.employment,primary_livelihood is employment but expenses less than 200000,check_exp,check_exp ~/~ eec1f630-15d5-475e-a344-32bba74b32ea,4,44388,change_response,FALSE
eec1f630-15d5-475e-a344-32bba74b32ea,0.344594594594595,percentage_missing,Percentages of missing values from this survey is different from others,NA,percentage_missing ~/~ eec1f630-15d5-475e-a344-32bba74b32ea,4,44388,no_action,NA
eefb7d19-c792-45b5-bc1a-f5e22fdbc942,دائرة مياه تلعفر عاجزة عن القيام باي تحسين يذكر بسبب نقص الدعم والامكانيات,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ eefb7d19-c792-45b5-bc1a-f5e22fdbc942,14,44392,no_action,NA
eefb7d19-c792-45b5-bc1a-f5e22fdbc942,لم نقوم بمراجعة اي جهة ولا دائرة مياه تلعفر وذلك بسبب ان هذا الموقع تجاوز,problems_water_who_appr_not_other,recode other,NA,problems_water_who_appr_not_other ~/~ eefb7d19-c792-45b5-bc1a-f5e22fdbc942,14,44392,no_action,NA
ef00c5fa-6554-4814-b8b3-d41e80fdd878,فساد اداري,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ ef00c5fa-6554-4814-b8b3-d41e80fdd878,3,44385,no_action,NA
ef00c5fa-6554-4814-b8b3-d41e80fdd878,المشروع بعيد عن الحي,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ ef00c5fa-6554-4814-b8b3-d41e80fdd878,3,44385,no_action,NA
ef05bbaf-4125-4e0f-858d-66b7690e47ba,بسبب قلة المياه التي توفر للحي وسوء شبكة المياه.وضعف الضخ.,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ ef05bbaf-4125-4e0f-858d-66b7690e47ba,11,44390,no_action,NA
efd07a36-2c03-4c62-ba72-6980483d2f89,توزيع غير عادل ولاتوجد واسطه,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ efd07a36-2c03-4c62-ba72-6980483d2f89,7,44388,no_action,NA
efdf1bd7-8fe6-46ab-bf5e-4a933c7e2d7d,بسبب ضغط الماء اقل و ايام توفير الماء اقل بلنسبة للمناطق الاخرى,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ efdf1bd7-8fe6-46ab-bf5e-4a933c7e2d7d,9,44384,no_action,NA
f08a474e-0733-4255-a48f-4e0ad39ff124,خارج حدود البلدية/ البيت تجاوز,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ f08a474e-0733-4255-a48f-4e0ad39ff124,13,44383,no_action,NA
f08aa565-8b59-4215-ba5e-ff3a8b956792,توفير مياه قليل جدا لا يكفي ال احتياجات الاسر,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ f08aa565-8b59-4215-ba5e-ff3a8b956792,2,44386,no_action,NA
f08aa565-8b59-4215-ba5e-ff3a8b956792,فقط يعطون وعود بلا تنفيذ,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ f08aa565-8b59-4215-ba5e-ff3a8b956792,2,44386,no_action,NA
f0be03a5-11e5-4bca-b6e7-c2d4a296de8b,125000,spend_borehole,outlier (normal distribution),NA,spend_borehole ~/~ f0be03a5-11e5-4bca-b6e7-c2d4a296de8b,16,44392,no_action,NA
f0e2a213-47f2-4c67-8a57-335b08111709,1800000,tot_expenses,outlier (normal distribution),NA,tot_expenses ~/~ f0e2a213-47f2-4c67-8a57-335b08111709,11,44392,no_action,NA
f0e2a213-47f2-4c67-8a57-335b08111709,1800000,inc_employment_pension,outlier (normal distribution),NA,inc_employment_pension ~/~ f0e2a213-47f2-4c67-8a57-335b08111709,11,44392,no_action,NA
f0e2a213-47f2-4c67-8a57-335b08111709,قلة المياه التي توفر لهذا الحي،حيث يتم توفير المياه لمرة واحدة في الاسبوع،بالاضافة ان ضغط الماء ضعيف.,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ f0e2a213-47f2-4c67-8a57-335b08111709,11,44392,no_action,NA
f0fd8ae4-a149-45a7-9cfa-d51e30e7a55c,21.09160 mins,duration,Duration is lower or higher than the thresholds,NA,duration ~/~ f0fd8ae4-a149-45a7-9cfa-d51e30e7a55c,8,44384,remove_survey,NA
f1175d29-ce1f-43a7-b3d1-ee26cd1b8cdb,125000,tot_expenses,primary_livelihood is employment but expenses less than 200000,check_exp,check_exp ~/~ f1175d29-ce1f-43a7-b3d1-ee26cd1b8cdb,7,44382,no_action,NA
f1175d29-ce1f-43a7-b3d1-ee26cd1b8cdb,TRUE,primary_livelihood.employment,primary_livelihood is employment but expenses less than 200000,check_exp,check_exp ~/~ f1175d29-ce1f-43a7-b3d1-ee26cd1b8cdb,7,44382,change_response,FALSE
f27f299a-3bb1-402a-8d50-b2a675e9342d,لا يوجد هناك اي تحسين او خطوة للتطوير من مياه هذه المنطقة حيث تعتمد الدائرة على نفس الوضع السابق من حيث الشبكات والمشروع وقوة الدفع,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ f27f299a-3bb1-402a-8d50-b2a675e9342d,14,44384,no_action,NA
f27f299a-3bb1-402a-8d50-b2a675e9342d,دائرة مياه تلعفر عند مراجعة احد افراد المنطقة تذكر لنا الاسباب التالية بان نقص في الكهرباء ونقص الخزان الرئيسي للمياه,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ f27f299a-3bb1-402a-8d50-b2a675e9342d,14,44384,no_action,NA
f28e9f8d-f9a4-4039-9ddf-2491518d2af3,0.587837837837838,percentage_missing,Percentages of missing values from this survey is different from others,NA,percentage_missing ~/~ f28e9f8d-f9a4-4039-9ddf-2491518d2af3,12,44386,no_action,NA
f29fa946-7e5e-4be2-982e-52759b06e358,بسبب قرب تلك الاحياء من الشبكة الرئيسية المغذية لتلعفر,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ f29fa946-7e5e-4be2-982e-52759b06e358,9,44392,no_action,NA
f2ac2281-0e5f-40f0-8171-bdc492602cff,بعد الخزنات الكبيرة لخزن المياه عنا وكذلك بعد  مصدر المياه الرئيسية عنا وبعد انابيب المياه الرئيسية عن الحي,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ f2ac2281-0e5f-40f0-8171-bdc492602cff,13,44385,no_action,NA
f34d7a3e-335d-468c-bd2d-09f85917e31e,about_half,tank_emptied,acces water and tank emptied,check_2,check_2 ~/~ f34d7a3e-335d-468c-bd2d-09f85917e31e,2,44385,no_action,NA
f34d7a3e-335d-468c-bd2d-09f85917e31e,totally_insufficient,access_water_enough,acces water and tank emptied,check_2,check_2 ~/~ f34d7a3e-335d-468c-bd2d-09f85917e31e,2,44385,no_action,NA
f34d7a3e-335d-468c-bd2d-09f85917e31e,230.89437 mins,duration,Duration is lower or higher than the thresholds,NA,duration ~/~ f34d7a3e-335d-468c-bd2d-09f85917e31e,2,44385,remove_survey,NA
f34d7a3e-335d-468c-bd2d-09f85917e31e,0.581081081081081,percentage_missing,Percentages of missing values from this survey is different from others,NA,percentage_missing ~/~ f34d7a3e-335d-468c-bd2d-09f85917e31e,2,44385,no_action,NA
f3b6a597-198f-4f29-acc4-725af22f7d36,2,air_coolers_hours,outlier (log distribution),NA,air_coolers_hours ~/~ f3b6a597-198f-4f29-acc4-725af22f7d36,15,44384,no_action,NA
f3df4ca7-4f81-40ba-aecb-d3e4e3a6b1a0,94.36998 mins,duration,Duration is lower or higher than the thresholds,NA,duration ~/~ f3df4ca7-4f81-40ba-aecb-d3e4e3a6b1a0,1,44386,remove_survey,NA
f3df4ca7-4f81-40ba-aecb-d3e4e3a6b1a0,50000,pay_water_charges_amount,outlier (normal distribution),NA,pay_water_charges_amount ~/~ f3df4ca7-4f81-40ba-aecb-d3e4e3a6b1a0,1,44386,no_action,NA
f3df4ca7-4f81-40ba-aecb-d3e4e3a6b1a0,فساد إداري,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ f3df4ca7-4f81-40ba-aecb-d3e4e3a6b1a0,1,44386,no_action,NA
f4fd3b5c-3b0b-40f8-b862-ed46871a0a97,لايوجد اي تحسن ولا تطوير لهذا الواقع ولايوجد غير الوعود التي لانرى منها اي شي,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ f4fd3b5c-3b0b-40f8-b862-ed46871a0a97,14,44387,no_action,NA
f58a7fda-27e8-4003-90b3-479bebbb99ab,شبكه المياه الخاصه في المنطقه ضعيفه,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ f58a7fda-27e8-4003-90b3-479bebbb99ab,15,44389,no_action,NA
f5ce0576-bfe5-4d1b-a247-26d31c7e7a86,0.554054054054054,percentage_missing,Percentages of missing values from this survey is different from others,NA,percentage_missing ~/~ f5ce0576-bfe5-4d1b-a247-26d31c7e7a86,4,44382,no_action,NA
f5ce0576-bfe5-4d1b-a247-26d31c7e7a86,طلب من الناس دفع مبالغ عاليه,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ f5ce0576-bfe5-4d1b-a247-26d31c7e7a86,4,44382,no_action,NA
f5ce0576-bfe5-4d1b-a247-26d31c7e7a86,7,...1,outlier (log distribution),NA,...1 ~/~ f5ce0576-bfe5-4d1b-a247-26d31c7e7a86,4,44382,no_action,NA
f641c23a-d22f-408d-9560-af2ac213db15,عدم وجود واسطة وتوزيع المياه يكون بصورة غير عادلة بين منطقتنا مقارنة باخرى,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ f641c23a-d22f-408d-9560-af2ac213db15,13,44388,no_action,NA
f641c23a-d22f-408d-9560-af2ac213db15,لم نلتمس ذلك على ارض الواقع لا يوجد اي تحسن بالمياه ونعاني من نقص حاد في المياه,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ f641c23a-d22f-408d-9560-af2ac213db15,13,44388,no_action,NA
f65b5328-3d11-4328-b4f4-fc81bac6cb8a,العامل لا يفتح المضخه بشكل كامل,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ f65b5328-3d11-4328-b4f4-fc81bac6cb8a,4,44383,no_action,NA
f65b5328-3d11-4328-b4f4-fc81bac6cb8a,160.43217 mins,duration,Duration is lower or higher than the thresholds,NA,duration ~/~ f65b5328-3d11-4328-b4f4-fc81bac6cb8a,4,44383,remove_survey,NA
f6db2b97-53fc-4b0e-8428-8830d837412d,تجهيز ماء ساعات قليل ب اضافه الي قله تجهيز الماء مره واحده في اسبوع,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ f6db2b97-53fc-4b0e-8428-8830d837412d,2,44384,no_action,NA
f6db2b97-53fc-4b0e-8428-8830d837412d,عدم وجود تخيص مالي من قبل الحكومه المحليه,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ f6db2b97-53fc-4b0e-8428-8830d837412d,2,44384,no_action,NA
f7609a1e-12a6-414a-862c-08e4be6bafa6,about_half,tank_emptied,acces water and tank emptied,check_2,check_2 ~/~ f7609a1e-12a6-414a-862c-08e4be6bafa6,8,44391,no_action,NA
f7609a1e-12a6-414a-862c-08e4be6bafa6,205.75223 mins,duration,Duration is lower or higher than the thresholds,NA,duration ~/~ f7609a1e-12a6-414a-862c-08e4be6bafa6,8,44391,remove_survey,NA
f7609a1e-12a6-414a-862c-08e4be6bafa6,43000,spend_piped,outlier (normal distribution),NA,spend_piped ~/~ f7609a1e-12a6-414a-862c-08e4be6bafa6,8,44391,no_action,NA
f7609a1e-12a6-414a-862c-08e4be6bafa6,totally_insufficient,access_water_enough,acces water and tank emptied,check_2,check_2 ~/~ f7609a1e-12a6-414a-862c-08e4be6bafa6,8,44391,no_action,NA
f7609a1e-12a6-414a-862c-08e4be6bafa6,بسبب الاهمال لدى موضفي دائره المياه,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ f7609a1e-12a6-414a-862c-08e4be6bafa6,8,44391,no_action,NA
f773c225-1f2e-4d5e-bcf0-57b46bc24cfe,281.01382 mins,duration,Duration is lower or higher than the thresholds,NA,duration ~/~ f773c225-1f2e-4d5e-bcf0-57b46bc24cfe,13,44383,remove_survey,NA
f86dc53b-c4ad-484f-a32c-fb7ed8562fe3,بسبب وجود موضفين غير مؤهلين للعمل,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ f86dc53b-c4ad-484f-a32c-fb7ed8562fe3,8,44389,no_action,NA
f916e4d1-c26b-470a-9967-fc61d1abaea8,"لاتوجد واسطه ولايوجد من يمثل المنطقه
وتوزيع المياه غير متتظم",water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ f916e4d1-c26b-470a-9967-fc61d1abaea8,6,44391,no_action,NA
f949f8ee-6536-4627-a850-dc0b092ba379,ليس هناك اي خطة لتطوير وتحسين من المياه وذلك بسبب استفادة بعض الجهات من هذا الحال,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ f949f8ee-6536-4627-a850-dc0b092ba379,14,44385,no_action,NA
f949f8ee-6536-4627-a850-dc0b092ba379,التجاوزات الغير رسمية على الشبكة وكذلك وجود بعض الاشخاص الذين يتمتعون بالسلطة داخل القضاء,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ f949f8ee-6536-4627-a850-dc0b092ba379,14,44385,no_action,NA
f949f8ee-6536-4627-a850-dc0b092ba379,19,num_hh_member,outlier (normal distribution),NA,num_hh_member ~/~ f949f8ee-6536-4627-a850-dc0b092ba379,14,44385,no_action,NA
f949f8ee-6536-4627-a850-dc0b092ba379,19,water_tank_nb_sharing,outlier (normal distribution),NA,water_tank_nb_sharing ~/~ f949f8ee-6536-4627-a850-dc0b092ba379,14,44385,no_action,NA
f949f8ee-6536-4627-a850-dc0b092ba379,144.15965 mins,duration,Duration is lower or higher than the thresholds,NA,duration ~/~ f949f8ee-6536-4627-a850-dc0b092ba379,14,44385,remove_survey,NA
f976a837-45c6-4575-9cee-08baedfcf71a,فساد مالي عدم اهتمام بالمواطن سوء اداره,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ f976a837-45c6-4575-9cee-08baedfcf71a,3,44386,no_action,NA
fc0b1ab6-3728-479b-a281-df9d9571bab3,"المنطقه مرتفعه جدا
وهناك مشاكل في تمييز بعض الأحياء",trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ fc0b1ab6-3728-479b-a281-df9d9571bab3,5,44383,no_action,NA
fc0b1ab6-3728-479b-a281-df9d9571bab3,279.26420 mins,duration,Duration is lower or higher than the thresholds,NA,duration ~/~ fc0b1ab6-3728-479b-a281-df9d9571bab3,5,44383,remove_survey,NA
fcc6b9e8-c72a-4228-8dc0-6e803114b6d6,70000,water_tank_litres_nb,outlier (normal distribution),NA,water_tank_litres_nb ~/~ fcc6b9e8-c72a-4228-8dc0-6e803114b6d6,16,44383,change_response,7000
